solver,grid_size,sudoku_number,evaluations,backtracks,time_taken,status
DPLL,9x9-hard,13,18,23,0.42332005500793457,SATISFIABLE
DPLL,9x9-hard,14,7,4,0.31876707077026367,SATISFIABLE
DPLL,9x9-hard,15,83,116,0.6681420803070068,SATISFIABLE
DPLL,9x9-hard,16,38,45,0.46903085708618164,SATISFIABLE
DPLL,9x9-hard,17,46,61,0.49949193000793457,SATISFIABLE
DPLL,9x9-hard,18,14,12,0.3595619201660156,SATISFIABLE
DPLL,9x9-hard,19,21,24,0.40601086616516113,SATISFIABLE
DPLL,9x9-hard,2,35,44,0.559014081954956,SATISFIABLE
DPLL,9x9-hard,20,3,0,0.3602480888366699,SATISFIABLE
DPLL,9x9-hard,21,36,42,0.5062830448150635,SATISFIABLE
DPLL,9x9-hard,22,22,25,0.37708592414855957,SATISFIABLE
DPLL,9x9-hard,23,11,8,0.7224540710449219,SATISFIABLE
DPLL,9x9-hard,24,43,53,0.47440004348754883,SATISFIABLE
DPLL,9x9-hard,25,15,14,0.36081576347351074,SATISFIABLE
DPLL,9x9-hard,26,54,72,0.5468149185180664,SATISFIABLE
DPLL,9x9-hard,27,15,16,0.35761499404907227,SATISFIABLE
DPLL,9x9-hard,28,49,66,0.45235610008239746,SATISFIABLE
DPLL,9x9-hard,29,43,57,0.45336008071899414,SATISFIABLE
DPLL,9x9-hard,3,34,43,0.3935732841491699,SATISFIABLE
DPLL,9x9-hard,30,26,27,0.4160799980163574,SATISFIABLE
DPLL,9x9-hard,31,20,22,0.4522359371185303,SATISFIABLE
DPLL,9x9-hard,32,39,43,0.5202531814575195,SATISFIABLE
DPLL,9x9-hard,33,42,51,0.6129279136657715,SATISFIABLE
DPLL,9x9-hard,34,41,51,0.5718119144439697,SATISFIABLE
DPLL,9x9-hard,35,16,17,0.6370201110839844,SATISFIABLE
DPLL,9x9-hard,36,46,61,0.5200541019439697,SATISFIABLE
DPLL,9x9-hard,37,41,46,0.6072041988372803,SATISFIABLE
DPLL,9x9-hard,38,29,33,0.454876184463501,SATISFIABLE
DPLL,9x9-hard,39,10,6,0.3345370292663574,SATISFIABLE
DPLL,9x9-hard,4,110,157,0.9913249015808105,SATISFIABLE
DPLL,9x9-hard,40,40,47,0.545529842376709,SATISFIABLE
DPLL,9x9-hard,41,55,71,0.6957461833953857,SATISFIABLE
DPLL,9x9-hard,42,6,2,0.3429739475250244,SATISFIABLE
DPLL,9x9-hard,43,20,21,0.42086076736450195,SATISFIABLE
DPLL,9x9-hard,44,11,10,0.3780252933502197,SATISFIABLE
DPLL,9x9-hard,45,16,15,0.39284586906433105,SATISFIABLE
DPLL,9x9-hard,46,37,47,0.48409605026245117,SATISFIABLE
DPLL,9x9-hard,47,68,94,0.4922208786010742,SATISFIABLE
DPLL,9x9-hard,48,18,22,0.39581990242004395,SATISFIABLE
DPLL,9x9-hard,49,6,4,0.33487892150878906,SATISFIABLE
DPLL,9x9-hard,5,126,170,0.8288271427154541,SATISFIABLE
DPLL,9x9-hard,50,31,43,0.49875473976135254,SATISFIABLE
DPLL,9x9-hard,51,5,2,0.31261205673217773,SATISFIABLE
DPLL,9x9-hard,52,11,10,0.3630797863006592,SATISFIABLE
DPLL,9x9-hard,53,6,4,0.3252742290496826,SATISFIABLE
DPLL,9x9-hard,54,17,18,0.471768856048584,SATISFIABLE
DPLL,9x9-hard,55,29,33,0.4953289031982422,SATISFIABLE
DPLL,9x9-hard,56,74,94,0.6154639720916748,SATISFIABLE
DPLL,9x9-hard,57,12,8,0.3386240005493164,SATISFIABLE
DPLL,9x9-hard,58,94,130,0.784574031829834,SATISFIABLE
DPLL,9x9-hard,59,8,6,0.3704798221588135,SATISFIABLE
DPLL,9x9-hard,6,81,108,0.706063985824585,SATISFIABLE
DPLL,9x9-hard,60,46,62,0.42041826248168945,SATISFIABLE
DPLL,9x9-hard,61,7,4,0.3561398983001709,SATISFIABLE
DPLL,9x9-hard,62,73,98,0.5824661254882812,SATISFIABLE
DPLL,9x9-hard,63,15,16,0.3495790958404541,SATISFIABLE
DPLL,9x9-hard,64,10,9,0.35027098655700684,SATISFIABLE
DPLL,9x9-hard,65,12,9,0.3773376941680908,SATISFIABLE
DPLL,9x9-hard,66,123,166,1.0677680969238281,SATISFIABLE
DPLL,9x9-hard,67,23,25,0.4334859848022461,SATISFIABLE
DPLL,9x9-hard,68,7,4,0.33175206184387207,SATISFIABLE
DPLL,9x9-hard,69,102,136,0.7418727874755859,SATISFIABLE
DPLL,9x9-hard,7,10,8,0.35404014587402344,SATISFIABLE
DPLL,9x9-hard,70,9,8,0.4312732219696045,SATISFIABLE
DPLL,9x9-hard,71,31,36,0.5267059803009033,SATISFIABLE
DPLL,9x9-hard,72,24,25,0.3696713447570801,SATISFIABLE
DPLL,9x9-hard,73,33,37,0.42231202125549316,SATISFIABLE
DPLL,9x9-hard,74,43,57,0.5181138515472412,SATISFIABLE
DPLL,9x9-hard,75,65,87,0.6302180290222168,SATISFIABLE
DPLL,9x9-hard,76,15,17,0.3319849967956543,SATISFIABLE
DPLL,9x9-hard,77,55,68,0.5781807899475098,SATISFIABLE
DPLL,9x9-hard,78,4,2,0.3021688461303711,SATISFIABLE
DPLL,9x9-hard,79,12,8,0.33674073219299316,SATISFIABLE
DPLL,9x9-hard,8,10,8,0.3215789794921875,SATISFIABLE
DPLL,9x9-hard,80,27,32,0.4038810729980469,SATISFIABLE
DPLL,9x9-hard,81,10,9,0.3336608409881592,SATISFIABLE
DPLL,9x9-hard,82,8,2,0.3185091018676758,SATISFIABLE
DPLL,9x9-hard,83,3,0,0.32399702072143555,SATISFIABLE
DPLL,9x9-hard,84,34,46,0.4473731517791748,SATISFIABLE
DPLL,9x9-hard,85,23,29,0.4056870937347412,SATISFIABLE
DPLL,9x9-hard,86,3,0,0.3047029972076416,SATISFIABLE
DPLL,9x9-hard,87,53,69,0.4719200134277344,SATISFIABLE
DPLL,9x9-hard,88,9,7,0.3299870491027832,SATISFIABLE
DPLL,9x9-hard,89,14,9,0.3593778610229492,SATISFIABLE
DPLL,9x9-hard,9,14,15,0.3701462745666504,SATISFIABLE
DPLL,9x9-hard,90,16,18,0.35400986671447754,SATISFIABLE
DPLL,9x9-hard,91,27,33,0.4373910427093506,SATISFIABLE
DPLL,9x9-hard,92,34,40,0.4414839744567871,SATISFIABLE
DPLL,9x9-hard,93,21,27,0.3899867534637451,SATISFIABLE
DPLL,9x9-hard,94,45,59,0.5825977325439453,SATISFIABLE
DPLL,9x9-hard,95,7,4,0.33075571060180664,SATISFIABLE
DPLL,9x9-hard,96,16,18,0.3719649314880371,SATISFIABLE
DPLL,9x9-hard,97,47,66,0.40263891220092773,SATISFIABLE
DPLL,9x9-hard,98,49,62,0.6201369762420654,SATISFIABLE
DPLL,9x9-hard,99,4,0,0.31790590286254883,SATISFIABLE
DPLL,9x9,1,3,2,0.3027350902557373,SATISFIABLE
DPLL,9x9,10,7,4,0.32050013542175293,SATISFIABLE
DPLL,9x9,100,1,0,0.31260180473327637,SATISFIABLE
DPLL,9x9,11,55,73,0.5104188919067383,SATISFIABLE
DPLL,9x9,12,1,0,0.30728793144226074,SATISFIABLE
DPLL,9x9,13,7,6,0.31769704818725586,SATISFIABLE
DPLL,9x9,14,9,7,0.3201632499694824,SATISFIABLE
DPLL,9x9,15,2,0,0.30890798568725586,SATISFIABLE
DPLL,9x9,16,9,9,0.3342111110687256,SATISFIABLE
DPLL,9x9,17,1,0,0.3146932125091553,SATISFIABLE
DPLL,9x9,18,1,0,0.30960512161254883,SATISFIABLE
DPLL,9x9,19,1,0,0.3053138256072998,SATISFIABLE
DPLL,9x9,2,1,0,0.3077058792114258,SATISFIABLE
DPLL,9x9,20,1,0,0.31125617027282715,SATISFIABLE
DPLL,9x9,21,1,0,0.3033730983734131,SATISFIABLE
DPLL,9x9,22,6,2,0.3228719234466553,SATISFIABLE
DPLL,9x9,23,8,8,0.3325982093811035,SATISFIABLE
DPLL,9x9,24,1,0,0.3159770965576172,SATISFIABLE
DPLL,9x9,25,2,0,0.30741024017333984,SATISFIABLE
DPLL,9x9,26,7,4,0.323836088180542,SATISFIABLE
DPLL,9x9,27,3,2,0.3067200183868408,SATISFIABLE
DPLL,9x9,28,4,2,0.3238668441772461,SATISFIABLE
DPLL,9x9,29,1,0,0.31049013137817383,SATISFIABLE
DPLL,9x9,3,5,2,0.3228459358215332,SATISFIABLE
DPLL,9x9,30,1,0,0.31616902351379395,SATISFIABLE
DPLL,9x9,31,3,2,0.31932783126831055,SATISFIABLE
DPLL,9x9,32,1,0,0.3116788864135742,SATISFIABLE
DPLL,9x9,33,3,2,0.3199141025543213,SATISFIABLE
DPLL,9x9,34,1,0,0.3164212703704834,SATISFIABLE
DPLL,9x9,35,13,15,0.36194396018981934,SATISFIABLE
DPLL,9x9,36,21,22,0.3745448589324951,SATISFIABLE
DPLL,9x9,37,3,2,0.310502290725708,SATISFIABLE
DPLL,9x9,38,2,0,0.31197285652160645,SATISFIABLE
DPLL,9x9,39,1,0,0.32436299324035645,SATISFIABLE
DPLL,9x9,4,1,0,0.3075850009918213,SATISFIABLE
DPLL,9x9,40,3,0,0.30791592597961426,SATISFIABLE
DPLL,9x9,41,51,67,0.4926431179046631,SATISFIABLE
DPLL,9x9,42,1,0,0.3111088275909424,SATISFIABLE
DPLL,9x9,43,1,0,0.30876803398132324,SATISFIABLE
DPLL,9x9,44,5,4,0.32525086402893066,SATISFIABLE
DPLL,9x9,45,17,14,0.35395002365112305,SATISFIABLE
DPLL,9x9,46,4,0,0.31449389457702637,SATISFIABLE
DPLL,9x9,47,1,0,0.31279683113098145,SATISFIABLE
DPLL,9x9,48,1,0,0.3074049949645996,SATISFIABLE
DPLL,9x9,49,10,10,0.34301280975341797,SATISFIABLE
DPLL,9x9,5,1,0,0.3106660842895508,SATISFIABLE
DPLL,9x9,50,12,11,0.35454487800598145,SATISFIABLE
DPLL,9x9,51,1,0,0.31156396865844727,SATISFIABLE
DPLL,9x9,52,1,0,0.3125779628753662,SATISFIABLE
DPLL,9x9,53,2,0,0.31200098991394043,SATISFIABLE
DPLL,9x9,54,1,0,0.3028578758239746,SATISFIABLE
DPLL,9x9,55,19,26,0.3638131618499756,SATISFIABLE
DPLL,9x9,56,23,27,0.3861851692199707,SATISFIABLE
DPLL,9x9,57,1,0,0.3064897060394287,SATISFIABLE
DPLL,9x9,58,1,0,0.3206148147583008,SATISFIABLE
DPLL,9x9,59,31,32,0.38485074043273926,SATISFIABLE
DPLL,9x9,6,2,0,0.31168389320373535,SATISFIABLE
DPLL,9x9,60,25,32,0.42730712890625,SATISFIABLE
DPLL,9x9,61,12,10,0.3779268264770508,SATISFIABLE
DPLL,9x9,62,1,0,0.31427478790283203,SATISFIABLE
DPLL,9x9,63,4,2,0.31354594230651855,SATISFIABLE
DPLL,9x9,64,1,0,0.3104441165924072,SATISFIABLE
DPLL,9x9,65,1,0,0.3189840316772461,SATISFIABLE
DPLL,9x9,66,8,4,0.3315420150756836,SATISFIABLE
DPLL,9x9,67,1,0,0.3190798759460449,SATISFIABLE
DPLL,9x9,68,6,4,0.35869383811950684,SATISFIABLE
DPLL,9x9,69,1,0,0.32411694526672363,SATISFIABLE
DPLL,9x9,7,1,0,0.3086709976196289,SATISFIABLE
DPLL,9x9,70,1,0,0.30580902099609375,SATISFIABLE
DPLL,9x9,71,60,76,0.5319018363952637,SATISFIABLE
DPLL,9x9,72,4,2,0.3195641040802002,SATISFIABLE
DPLL,9x9,73,4,0,0.322674036026001,SATISFIABLE
DPLL,9x9,74,3,0,0.3102240562438965,SATISFIABLE
DPLL,9x9,75,1,0,0.3102240562438965,SATISFIABLE
DPLL,9x9,76,1,0,0.30819010734558105,SATISFIABLE
DPLL,9x9,77,1,0,0.3153512477874756,SATISFIABLE
DPLL,9x9,78,1,0,0.3219931125640869,SATISFIABLE
DPLL,9x9,79,32,40,0.38330507278442383,SATISFIABLE
DPLL,9x9,8,1,0,0.31162118911743164,SATISFIABLE
DPLL,9x9,80,2,0,0.3119978904724121,SATISFIABLE
DPLL,9x9,81,13,8,0.3434591293334961,SATISFIABLE
DPLL,9x9,82,13,12,0.33265089988708496,SATISFIABLE
DPLL,9x9,83,1,0,0.30489087104797363,SATISFIABLE
DPLL,9x9,84,5,2,0.3202192783355713,SATISFIABLE
DPLL,9x9,85,1,0,0.3143019676208496,SATISFIABLE
DPLL,9x9,86,7,8,0.33588695526123047,SATISFIABLE
DPLL,9x9,87,4,2,0.31830286979675293,SATISFIABLE
DPLL,9x9,88,1,0,0.3042631149291992,SATISFIABLE
DPLL,9x9,89,5,4,0.31234025955200195,SATISFIABLE
DPLL,9x9,9,1,0,0.3076338768005371,SATISFIABLE
DPLL,9x9,90,7,7,0.31601691246032715,SATISFIABLE
DPLL,9x9,91,8,7,0.32948994636535645,SATISFIABLE
DPLL,9x9,92,12,8,0.33318495750427246,SATISFIABLE
DPLL,9x9,93,11,8,0.3370511531829834,SATISFIABLE
DPLL,9x9,94,1,0,0.30876994132995605,SATISFIABLE
DPLL,9x9,95,1,0,0.31682515144348145,SATISFIABLE
DPLL,9x9,96,7,4,0.32727813720703125,SATISFIABLE
DPLL,9x9,97,2,0,0.31019091606140137,SATISFIABLE
DPLL,9x9,98,2,0,0.3115959167480469,SATISFIABLE
DPLL,9x9,99,4,2,0.32149600982666016,SATISFIABLE
JW,4x4,1,1,0,0.0015628337860107422,SATISFIABLE
JW,4x4,10,1,0,0.0012350082397460938,SATISFIABLE
JW,4x4,100,1,0,0.001291036605834961,SATISFIABLE
JW,4x4,11,1,0,0.001280069351196289,SATISFIABLE
JW,4x4,12,1,0,0.001184225082397461,SATISFIABLE
JW,4x4,13,1,0,0.0013549327850341797,SATISFIABLE
JW,4x4,14,1,0,0.0012662410736083984,SATISFIABLE
JW,4x4,15,1,0,0.0012018680572509766,SATISFIABLE
JW,4x4,16,1,0,0.0013148784637451172,SATISFIABLE
JW,4x4,17,1,0,0.0031609535217285156,SATISFIABLE
JW,4x4,18,1,0,0.0012671947479248047,SATISFIABLE
JW,4x4,19,1,0,0.003278017044067383,SATISFIABLE
JW,4x4,2,1,0,0.0022361278533935547,SATISFIABLE
JW,4x4,20,1,0,0.0011661052703857422,SATISFIABLE
JW,4x4,21,1,0,0.001425027847290039,SATISFIABLE
JW,4x4,22,1,0,0.0012199878692626953,SATISFIABLE
JW,4x4,23,1,0,0.003078937530517578,SATISFIABLE
JW,4x4,24,1,0,0.0012340545654296875,SATISFIABLE
JW,4x4,25,1,0,0.0015559196472167969,SATISFIABLE
JW,4x4,26,1,0,0.0012900829315185547,SATISFIABLE
JW,4x4,27,1,0,0.001374959945678711,SATISFIABLE
JW,4x4,28,1,0,0.003565073013305664,SATISFIABLE
JW,4x4,29,1,0,0.001239776611328125,SATISFIABLE
JW,4x4,3,1,0,0.0013959407806396484,SATISFIABLE
JW,4x4,30,1,0,0.0010497570037841797,SATISFIABLE
JW,4x4,31,1,0,0.0012269020080566406,SATISFIABLE
JW,4x4,32,1,0,0.001338958740234375,SATISFIABLE
JW,4x4,33,1,0,0.003278017044067383,SATISFIABLE
JW,4x4,34,1,0,0.001300811767578125,SATISFIABLE
JW,4x4,35,1,0,0.0012738704681396484,SATISFIABLE
JW,4x4,36,1,0,0.0012903213500976562,SATISFIABLE
JW,4x4,37,1,0,0.0013391971588134766,SATISFIABLE
JW,4x4,38,1,0,0.0012569427490234375,SATISFIABLE
JW,4x4,39,1,0,0.0012826919555664062,SATISFIABLE
JW,4x4,4,1,0,0.0011582374572753906,SATISFIABLE
JW,4x4,40,1,0,0.0013089179992675781,SATISFIABLE
JW,4x4,41,1,0,0.0032656192779541016,SATISFIABLE
JW,4x4,42,1,0,0.0012888908386230469,SATISFIABLE
JW,4x4,43,1,0,0.0012421607971191406,SATISFIABLE
JW,4x4,44,1,0,0.0013248920440673828,SATISFIABLE
JW,4x4,45,1,0,0.001238107681274414,SATISFIABLE
JW,4x4,46,1,0,0.0013539791107177734,SATISFIABLE
JW,4x4,47,1,0,0.0012559890747070312,SATISFIABLE
JW,4x4,48,1,0,0.0030388832092285156,SATISFIABLE
JW,4x4,49,1,0,0.001260995864868164,SATISFIABLE
JW,4x4,5,1,0,0.001249074935913086,SATISFIABLE
JW,4x4,50,1,0,0.0012810230255126953,SATISFIABLE
JW,4x4,51,1,0,0.0010769367218017578,SATISFIABLE
JW,4x4,52,1,0,0.0012950897216796875,SATISFIABLE
JW,4x4,53,1,0,0.0012989044189453125,SATISFIABLE
JW,4x4,54,1,0,0.0010802745819091797,SATISFIABLE
JW,4x4,55,1,0,0.0013310909271240234,SATISFIABLE
JW,4x4,56,1,0,0.0012760162353515625,SATISFIABLE
JW,4x4,57,1,0,0.0012960433959960938,SATISFIABLE
JW,4x4,58,1,0,0.0012238025665283203,SATISFIABLE
JW,4x4,59,1,0,0.001355886459350586,SATISFIABLE
JW,4x4,6,1,0,0.0012350082397460938,SATISFIABLE
JW,4x4,60,1,0,0.0012531280517578125,SATISFIABLE
JW,4x4,61,1,0,0.0012998580932617188,SATISFIABLE
JW,4x4,62,1,0,0.0013477802276611328,SATISFIABLE
JW,4x4,63,1,0,0.003255128860473633,SATISFIABLE
JW,4x4,64,1,0,0.0012097358703613281,SATISFIABLE
JW,4x4,65,1,0,0.003453969955444336,SATISFIABLE
JW,4x4,66,1,0,0.0014431476593017578,SATISFIABLE
JW,4x4,67,1,0,0.001322031021118164,SATISFIABLE
JW,4x4,68,1,0,0.0012652873992919922,SATISFIABLE
JW,4x4,69,1,0,0.0011279582977294922,SATISFIABLE
JW,4x4,7,1,0,0.0013051033020019531,SATISFIABLE
JW,4x4,70,1,0,0.001234292984008789,SATISFIABLE
JW,4x4,71,1,0,0.001210927963256836,SATISFIABLE
JW,4x4,72,1,0,0.0012972354888916016,SATISFIABLE
JW,4x4,73,1,0,0.0012652873992919922,SATISFIABLE
JW,4x4,74,1,0,0.0011928081512451172,SATISFIABLE
JW,4x4,75,1,0,0.0014951229095458984,SATISFIABLE
JW,4x4,76,1,0,0.0012638568878173828,SATISFIABLE
JW,4x4,77,1,0,0.0012538433074951172,SATISFIABLE
JW,4x4,78,1,0,0.0012941360473632812,SATISFIABLE
JW,4x4,79,1,0,0.0013523101806640625,SATISFIABLE
JW,4x4,8,1,0,0.0011751651763916016,SATISFIABLE
JW,4x4,80,1,0,0.0013110637664794922,SATISFIABLE
JW,4x4,81,1,0,0.003258943557739258,SATISFIABLE
JW,4x4,82,1,0,0.0010418891906738281,SATISFIABLE
JW,4x4,83,1,0,0.001302957534790039,SATISFIABLE
JW,4x4,84,1,0,0.001196146011352539,SATISFIABLE
JW,4x4,85,1,0,0.0012960433959960938,SATISFIABLE
JW,4x4,86,1,0,0.0013401508331298828,SATISFIABLE
JW,4x4,87,1,0,0.001277923583984375,SATISFIABLE
JW,4x4,88,1,0,0.0013020038604736328,SATISFIABLE
JW,4x4,89,1,0,0.0014371871948242188,SATISFIABLE
JW,4x4,9,1,0,0.0012369155883789062,SATISFIABLE
JW,4x4,90,1,0,0.0012538433074951172,SATISFIABLE
JW,4x4,91,1,0,0.0030851364135742188,SATISFIABLE
JW,4x4,92,1,0,0.0012629032135009766,SATISFIABLE
JW,4x4,93,1,0,0.0012710094451904297,SATISFIABLE
JW,4x4,94,1,0,0.0012698173522949219,SATISFIABLE
JW,4x4,95,1,0,0.0012400150299072266,SATISFIABLE
JW,4x4,96,1,0,0.001641988754272461,SATISFIABLE
JW,4x4,97,1,0,0.001294851303100586,SATISFIABLE
JW,4x4,98,1,0,0.0033648014068603516,SATISFIABLE
JW,4x4,99,1,0,0.0012547969818115234,SATISFIABLE
JW,9x9-hard,1,31498,47237,72.39207816123962,SATISFIABLE
JW,9x9-hard,10,2163,3231,4.945806980133057,SATISFIABLE
JW,9x9-hard,100,36895,55281,95.9154760837555,SATISFIABLE
JW,9x9-hard,11,23438,35122,63.404820919036865,SATISFIABLE
JW,9x9-hard,12,2140,3185,5.117538928985596,SATISFIABLE
JW,9x9-hard,13,538,772,1.400818109512329,SATISFIABLE
JW,9x9-hard,14,35472,53182,86.37727212905884,SATISFIABLE
JW,9x9-hard,15,467,667,1.2530691623687744,SATISFIABLE
JW,9x9-hard,16,1260,1871,2.8529279232025146,SATISFIABLE
JW,9x9-hard,17,1280,1880,2.7755589485168457,SATISFIABLE
JW,9x9-hard,18,310,447,1.1690151691436768,SATISFIABLE
JW,9x9-hard,19,6214,9304,15.232438087463379,SATISFIABLE
JW,9x9-hard,2,6214,9304,15.232438087463379,UNSATISFIABLE
JW,9x9-hard,20,443,642,1.35825514793396,SATISFIABLE
JW,9x9-hard,21,3051,4558,8.226180076599121,SATISFIABLE
JW,9x9-hard,22,1212,1796,2.8438708782196045,SATISFIABLE
JW,9x9-hard,23,25085,37597,68.75322794914246,SATISFIABLE
JW,9x9-hard,24,3871,5763,7.612890005111694,SATISFIABLE
JW,9x9-hard,25,24563,36806,62.83541393280029,SATISFIABLE
JW,9x9-hard,26,10354,15511,22.92427396774292,SATISFIABLE
JW,9x9-hard,27,6821,10194,17.32574701309204,SATISFIABLE
JW,9x9-hard,28,467,688,1.1785218715667725,SATISFIABLE
JW,9x9-hard,29,2419,3584,5.058969259262085,SATISFIABLE
JW,9x9-hard,3,2419,3584,5.058969259262085,UNSATISFIABLE
JW,9x9-hard,30,13009,19487,34.19132995605469,SATISFIABLE
JW,9x9-hard,31,9470,14172,20.88274097442627,SATISFIABLE
JW,9x9-hard,32,910,1341,2.2593181133270264,SATISFIABLE
JW,9x9-hard,33,3474,5188,8.066212892532349,SATISFIABLE
JW,9x9-hard,34,1594,2362,4.532853126525879,SATISFIABLE
JW,9x9-hard,35,20101,30128,53.53818702697754,SATISFIABLE
JW,9x9-hard,36,1520,2256,4.657840728759766,SATISFIABLE
JW,9x9-hard,37,5245,7839,13.941222190856934,SATISFIABLE
JW,9x9-hard,38,3125,4635,6.470583915710449,SATISFIABLE
JW,9x9-hard,39,557,794,1.4355030059814453,SATISFIABLE
JW,9x9-hard,4,3589,5328,8.6394362449646,SATISFIABLE
JW,9x9-hard,40,8445,12657,21.970026969909668,SATISFIABLE
JW,9x9-hard,41,4831,7213,13.886263132095337,SATISFIABLE
JW,9x9-hard,42,1307,1943,3.0580947399139404,SATISFIABLE
JW,9x9-hard,43,29578,44339,72.43106365203857,SATISFIABLE
JW,9x9-hard,44,929,1352,2.2119810581207275,SATISFIABLE
JW,9x9-hard,45,1603,2377,3.2959108352661133,SATISFIABLE
JW,9x9-hard,46,121,167,0.5477690696716309,SATISFIABLE
JW,9x9-hard,47,743,1091,1.8691248893737793,SATISFIABLE
JW,9x9-hard,48,4348,6509,11.390668869018555,SATISFIABLE
JW,9x9-hard,49,3245,4827,8.00594186782837,SATISFIABLE
JW,9x9-hard,5,10023,15003,22.424068689346313,SATISFIABLE
JW,9x9-hard,50,3536,5293,8.213988304138184,SATISFIABLE
JW,9x9-hard,51,873,1283,2.0740609169006348,SATISFIABLE
JW,9x9-hard,52,908,1339,2.717836856842041,SATISFIABLE
JW,9x9-hard,53,3483,5176,8.753220796585083,SATISFIABLE
JW,9x9-hard,54,535,767,1.950948715209961,SATISFIABLE
JW,9x9-hard,55,3125,4635,6.499356746673584,SATISFIABLE
JW,9x9-hard,56,3125,4635,6.499356746673584,UNSATISFIABLE
JW,9x9-hard,57,2916,4324,6.698230028152466,SATISFIABLE
JW,9x9-hard,58,4587,6869,11.912254810333252,SATISFIABLE
JW,9x9-hard,59,29958,44901,79.09362983703613,SATISFIABLE
JW,9x9-hard,6,3129,4660,7.5343639850616455,SATISFIABLE
JW,9x9-hard,60,916,1357,1.7962281703948975,SATISFIABLE
JW,9x9-hard,61,4103,6122,10.732240915298462,SATISFIABLE
JW,9x9-hard,62,524,761,1.492265224456787,SATISFIABLE
JW,9x9-hard,63,1109,1639,2.7557411193847656,SATISFIABLE
JW,9x9-hard,64,83,113,0.4842960834503174,SATISFIABLE
JW,9x9-hard,65,3523,5260,8.853683948516846,SATISFIABLE
JW,9x9-hard,66,20554,30785,54.54344201087952,SATISFIABLE
JW,9x9-hard,67,4005,5993,10.069756984710693,SATISFIABLE
JW,9x9-hard,68,113,148,0.47701573371887207,SATISFIABLE
JW,9x9-hard,69,5875,8780,15.676913976669312,SATISFIABLE
JW,9x9-hard,7,10,8,0.34462738037109375,SATISFIABLE
JW,9x9-hard,70,96,123,0.5306522846221924,SATISFIABLE
JW,9x9-hard,71,7413,11109,19.728374004364014,SATISFIABLE
JW,9x9-hard,72,261,372,0.8350448608398438,SATISFIABLE
JW,9x9-hard,73,593,871,1.8522908687591553,SATISFIABLE
JW,9x9-hard,74,10504,15711,24.54924702644348,SATISFIABLE
JW,9x9-hard,75,10899,16323,25.11982226371765,SATISFIABLE
JW,9x9-hard,76,908,1321,1.8448429107666016,SATISFIABLE
JW,9x9-hard,77,6378,9539,16.257002115249634,SATISFIABLE
JW,9x9-hard,78,9144,13680,18.988803148269653,SATISFIABLE
JW,9x9-hard,79,935,1383,3.0100390911102295,SATISFIABLE
JW,9x9-hard,8,12,10,0.35056424140930176,SATISFIABLE
JW,9x9-hard,80,17,14,0.3723330497741699,SATISFIABLE
JW,9x9-hard,81,3268,4880,8.345277070999146,SATISFIABLE
JW,9x9-hard,82,3487,5204,7.940752983093262,SATISFIABLE
JW,9x9-hard,83,219,293,0.9261331558227539,SATISFIABLE
JW,9x9-hard,84,664,981,1.7127931118011475,SATISFIABLE
JW,9x9-hard,85,574,836,1.3665249347686768,SATISFIABLE
JW,9x9-hard,86,1425,2110,3.044027090072632,SATISFIABLE
JW,9x9-hard,87,1272,1876,2.4061410427093506,SATISFIABLE
JW,9x9-hard,88,507,745,1.2720799446105957,SATISFIABLE
JW,9x9-hard,89,4651,6946,10.182892084121704,SATISFIABLE
JW,9x9-hard,9,3376,5038,7.006449222564697,SATISFIABLE
JW,9x9-hard,90,207,281,0.7903339862823486,SATISFIABLE
JW,9x9-hard,91,752,1111,2.0122368335723877,SATISFIABLE
JW,9x9-hard,92,2563,3816,6.0432868003845215,SATISFIABLE
JW,9x9-hard,93,979,1434,2.375662088394165,SATISFIABLE
JW,9x9-hard,94,1055,1530,2.909090995788574,SATISFIABLE
JW,9x9-hard,95,905,1340,3.098106861114502,SATISFIABLE
JW,9x9-hard,96,490,729,1.454606056213379,SATISFIABLE
JW,9x9-hard,97,316,446,0.9232547283172607,SATISFIABLE
JW,9x9-hard,98,4628,6907,11.566324234008789,SATISFIABLE
JW,9x9-hard,99,105,143,0.5572531223297119,SATISFIABLE
JW,9x9,1,12,10,0.30043697357177734,SATISFIABLE
JW,9x9,10,112,148,0.5543179512023926,SATISFIABLE
JW,9x9,100,1,0,0.30521440505981445,SATISFIABLE
JW,9x9,11,139,194,0.5317728519439697,SATISFIABLE
JW,9x9,12,1,0,0.2981700897216797,SATISFIABLE
JW,9x9,13,36,34,0.3433561325073242,SATISFIABLE
JW,9x9,14,32,30,0.35444116592407227,SATISFIABLE
JW,9x9,15,23,22,0.323897123336792,SATISFIABLE
JW,9x9,16,76,94,0.4436359405517578,SATISFIABLE
JW,9x9,17,1,0,0.3050508499145508,SATISFIABLE
JW,9x9,18,1,0,0.30430006980895996,SATISFIABLE
JW,9x9,19,1,0,0.3003709316253662,SATISFIABLE
JW,9x9,2,1,0,0.3004121780395508,SATISFIABLE
JW,9x9,20,1,0,0.3047161102294922,SATISFIABLE
JW,9x9,21,1,0,0.2994565963745117,SATISFIABLE
JW,9x9,22,10,8,0.32118892669677734,SATISFIABLE
JW,9x9,23,195,258,0.6614179611206055,SATISFIABLE
JW,9x9,24,1,0,0.31055188179016113,SATISFIABLE
JW,9x9,25,11,10,0.3135039806365967,SATISFIABLE
